text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
«J’ai fait ça car c’était des belles filles, si ça avait été des moches je ne l’aurais pas fait ». #balancetonporc https://t.co/xe3Z5H6iNS,FALSE,8,NA,2017-12-02 09:55:58,FALSE,NA,936896715491237889,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,amelie_dcdn,7,FALSE,FALSE,NA,NA
@leLab_E1 #balancetonporc  Merluche, l'élégance...,FALSE,2,leLab_E1,2017-12-02 09:34:02,FALSE,936882635137196034,936891195313102848,376812938,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Bokonon741,0,FALSE,FALSE,NA,NA
@MrZobtech #balancetonporc il est excellent ������ https://t.co/OBxQUTnsXP,FALSE,5,MrZobtech,2017-12-02 09:33:50,FALSE,NA,936891144612352000,2860649230,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Marie_banane,4,FALSE,FALSE,NA,NA
Est ce assez parlant ?

#Islam #Femmes #balancetonporc #journalism 
Credit : @W_Alhusseini https://t.co/h2RR1w4wot,FALSE,0,NA,2017-12-02 09:33:20,FALSE,NA,936891022411309057,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,HiriartP,0,FALSE,FALSE,NA,NA
#OmelettesAmoureuses encore ce soir au @lm_parisien Seule en scène d'utilité public et personnelle… https://t.co/K1ilxspqjR,FALSE,1,NA,2017-12-02 09:32:25,TRUE,NA,936890790458023936,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,CorinneMerle,2,FALSE,FALSE,NA,NA
-youporn 
-redtube 
-Jaquie&amp;Michel 
(Moi aussi, je « crache » dessus! Mdr ������) #balancetonporc https://t.co/5DVOrlRBgc,FALSE,0,NA,2017-12-02 09:26:43,FALSE,NA,936889353946537984,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,yokozunaseb75,0,FALSE,FALSE,NA,NA
The New Yorker (@NewYorker ): How the Tariq Ramadan scandal derailed the #Balancetonporc movement in France:… https://t.co/VXrlmGBKaY,FALSE,0,NA,2017-12-02 09:18:11,TRUE,NA,936887209298292736,NA,<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>,onthecornernow,0,FALSE,FALSE,NA,NA
Quel gros porc ce @JLMelenchon 

#balancetonporc https://t.co/nJWjB9Adey,FALSE,0,NA,2017-12-02 09:16:50,FALSE,NA,936886869249343488,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,asmph86,0,FALSE,FALSE,NA,NA
@EricNaulleau C'est vrai, ça aurait été dommage de rater l'occasion d'une de ces polémiques outrancières et ineptes… https://t.co/AJQ7sEsXRh,FALSE,1,EricNaulleau,2017-12-02 09:12:47,TRUE,936547259679936512,936885850121560065,700737161708986369,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,Eyango,0,FALSE,FALSE,NA,NA
How the Tariq Ramadan scandal derailed the #Balancetonporc movement in France: https://t.co/gH9ahzGfAt https://t.co/vFua1CQE1E,FALSE,0,NA,2017-12-02 09:09:09,FALSE,NA,936884936300040193,NA,<a href="https://ifttt.com" rel="nofollow">IFTTT</a>,josadeek,0,FALSE,FALSE,NA,NA
@le_Parisien L'écrasante majorité du #M1717 sont des membres de .@UNEF et des .@JeunesSocialist 

#BalanceTonCastor… https://t.co/5pmJgM9kPr,FALSE,1,le_Parisien,2017-12-02 09:03:12,TRUE,936879396656254977,936883438920990723,38142665,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,P_Peraldi,1,FALSE,FALSE,NA,NA
How the Tariq Ramadan scandal derailed the #Balancetonporc movement in France: https://t.co/sM8iblZhCf https://t.co/D5u9msYfoZ,FALSE,0,NA,2017-12-02 09:01:35,FALSE,NA,936883031175872512,NA,<a href="https://ifttt.com" rel="nofollow">IFTTT</a>,imemilydsouza,0,FALSE,FALSE,NA,NA
How the Tariq Ramadan scandal derailed the #Balancetonporc movement in France: https://t.co/qBNY8qtGTn https://t.co/0iQ1Fd7A5z,FALSE,34,NA,2017-12-02 09:00:28,FALSE,NA,936882747204702208,NA,<a href="http://www.socialflow.com" rel="nofollow">SocialFlow</a>,NewYorker,23,FALSE,FALSE,NA,NA
Si on revisite l'œuvre de Disney à l'aune de #balancetonporc, on reste sidérés ! Le baiser non-consentant du prince… https://t.co/jo2thjPA9H,FALSE,2,NA,2017-12-02 08:59:35,TRUE,NA,936882524805988357,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RamonPipin,0,FALSE,FALSE,NA,NA
@NiemollerBot @Pikarpette J'ai pas compris, c'est une critique de #balancetonporc ? ^^",FALSE,0,NiemollerBot,2017-12-02 08:58:12,FALSE,936619660128251905,936882178117451776,4436737042,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,pwassonne,0,FALSE,FALSE,NA,NA
Visiblement cela moins vite que #balancetonporc et l écriture inclusive pourtant l égalité c est aussi ça https://t.co/XIYDVDaLa2,FALSE,0,NA,2017-12-02 08:47:33,FALSE,NA,936879499152519173,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,frankvd64,0,FALSE,FALSE,NA,NA
Och i detta land översattes hashtaggen genast (såklart :-)) - lägg till #balancetonporc o "vi" är med i statistiken… https://t.co/JW2DvqKpsX,FALSE,1,NA,2017-12-02 08:42:13,TRUE,NA,936878157658931202,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,fransyskanh,0,FALSE,FALSE,NA,NA
@PeppeOhman Och i detta land översattes hashtaggen genast (såklart :-)) - lägg till #balancetonporc o "vi" är med i statistiken ������,FALSE,1,PeppeOhman,2017-12-02 08:41:08,FALSE,936845390246113282,936877885532413955,30445679,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,fransyskanh,0,FALSE,FALSE,NA,NA
Petite lecture déprimante du matin sur #BalanceTonPorc l’étude approfondie de @CChabalPro dont je vous place quelqu… https://t.co/ImaPi5nqeX,FALSE,10,NA,2017-12-02 08:22:09,TRUE,NA,936873107226165248,NA,<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>,Geuze_F,5,FALSE,FALSE,NA,NA
Quand je vois #balancetonporc ou #balancetonuber j’ai envie de dire #balancepersonne ou #balancercestmoche ou… https://t.co/83UoK2XM33,FALSE,4,NA,2017-12-02 08:20:45,TRUE,NA,936872752660733952,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,jbaguettant,0,FALSE,FALSE,NA,NA
Tjrs la même défense sexiste! Insupportable! Solidaire avec mes collègues politiciennes;nous réclamons un parlement… https://t.co/FE1k0VBNTK,FALSE,8,NA,2017-12-02 08:14:19,TRUE,NA,936871134233968640,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,LeonorePorchet,3,FALSE,FALSE,NA,NA
@thomas_guenole @csaudiovisuel @France2tv @JLMelenchon Le ridicule ne tue pas...En plus du mépris de mélenchon, lau… https://t.co/koN7R2PfdW,FALSE,0,thomas_guenole,2017-12-02 08:12:38,TRUE,936583788934680581,936870711548715009,613419982,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Ruedespyrenees,0,FALSE,FALSE,NA,NA
"Elle m'a menacé de porter plainte pour viol si je n'acceptais pas une relation sexuelle avec elle, me harcelant de… https://t.co/yrHGoRJ6Q5,FALSE,0,NA,2017-12-02 08:08:11,TRUE,NA,936869590713360384,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,papebarka,0,FALSE,FALSE,NA,NA
@NikeFrance Comme ça nike soutient l’islamisme ? #balancetonporc #niketonislamiste https://t.co/cd0nLJfdmR,FALSE,0,NikeFrance,2017-12-02 07:56:03,FALSE,NA,936866538749009920,447341785,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,cagouilloo,0,FALSE,FALSE,NA,NA
Quand Pascal Bruckner commence à expliquer que "les femmes ne sont pas toutes des victimes". La réaction de la femm… https://t.co/VN1FLHRLbl,FALSE,0,NA,2017-12-02 07:51:40,TRUE,NA,936865436628533249,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,encolere75,0,FALSE,FALSE,NA,NA
#balancetonporc ... https://t.co/5cqtyoDOPX,FALSE,1,NA,2017-12-02 07:46:44,FALSE,NA,936864195563229184,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,hot__late,0,FALSE,FALSE,NA,NA
Non à la femme forteresse
https://t.co/M63Z0qHuhc #balancetonporc @Sibernoff @24heuresch,FALSE,2,NA,2017-12-02 07:45:37,FALSE,NA,936863911013265408,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,CAnsermoz,2,FALSE,FALSE,NA,NA
#balancetonporc
Triple porcs https://t.co/zXDOLZZfNT,FALSE,2,NA,2017-12-02 07:08:33,FALSE,NA,936854585066496000,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,FranAllard,0,FALSE,FALSE,NA,NA
Sans #balancetonporc et #metoo je n'aurais jamais raconté mon harcèlement sexuel à @LExpress
https://t.co/ZSKAruXK58 #L'espiègle Lili,FALSE,4,NA,2017-12-02 07:08:01,FALSE,NA,936854449036734464,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,LaLangelliere,1,FALSE,FALSE,NA,NA
Türkiye'de #bende amerika'da #metoo fransa'da #BalanceTonPorc yani domuzunu ifşa et sanırım bu versiyonu daha samimi,FALSE,1,NA,2017-12-02 06:17:10,FALSE,NA,936841652655636480,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,gonca_ozyol,0,FALSE,FALSE,NA,NA
フランスでは、どの行為までを単に女性を口説いているだけと見なし、どの行為からをセクハラと見なすかで意見が割れている。
インターネット上では、ハッシュタグ#MeTooが拡散される以前から、フランスでは　#balancetonporc… https://t.co/kGJWmeLjHz,FALSE,7,NA,2017-12-02 05:16:03,TRUE,NA,936826272038060032,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,ulala_go,14,FALSE,FALSE,NA,NA
rmclive #balancetonporc Ne sert a Rien!!������#BalanceTonAgresseur c'est Meilleur!! ������Et Payeur....en terme de Sanction!!,FALSE,0,NA,2017-12-02 04:06:36,FALSE,NA,936808794960433153,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,LegosBo,0,FALSE,FALSE,NA,NA
������#rmclive #balancetonporc J'Arrete pas de le Balancer....������ Et c'en est devenu un Jambon Mou sans Gout!!! ������Merci les… https://t.co/5TT9ZqHyMs,FALSE,0,NA,2017-12-02 03:43:15,TRUE,NA,936802919256436737,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,LegosBo,0,FALSE,FALSE,NA,NA
ça gueule pour des #balancetonporc mais ça dit "c'e... — hein ? t contradictoire mec  https://t.co/XmjcprKEjz,FALSE,0,NA,2017-12-02 02:28:16,FALSE,NA,936784049032511488,NA,<a href="https://curiouscat.me" rel="nofollow">Curious Cat</a>,_lmrtn,0,FALSE,FALSE,NA,NA
Se faire palper les parties génitales par la radiologue aux urgences, ça rentre aussi dans #BalanceTonPorc ou pas ?,FALSE,0,NA,2017-12-02 01:58:19,FALSE,NA,936776510295248896,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,A_Buisson1,0,FALSE,FALSE,NA,NA
#harcelement sexuel et tentative de #viol sur #mineure aux #restosducoeur #enfoires #enfoireskids #balancetonporc… https://t.co/Xg7r3jvptk,FALSE,0,NA,2017-12-02 01:17:15,TRUE,NA,936766177262612480,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,ManjuyGerard,0,FALSE,FALSE,NA,NA
https://t.co/73wUwo9oa8
#balancetonporc,FALSE,0,NA,2017-12-02 01:02:02,FALSE,NA,936762345459679232,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Nazillon1,0,FALSE,FALSE,NA,NA
How the Tariq Ramadan Scandal Derailed the #Balancetonporc Movement in France https://t.co/8ml2zUUy9r,FALSE,0,NA,2017-12-02 00:58:27,FALSE,NA,936761445769011200,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,isow93,1,FALSE,FALSE,NA,NA
@UberFR Et sinon pourquoi vous ne faites pas l’inverse? ������ Mieux comprendre l’impact des chauffeurs Uber sur les fil… https://t.co/a9R3ISkzix,FALSE,0,UberFR,2017-12-02 00:08:47,TRUE,935165991528685568,936748947816812545,346843160,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,charles73217,0,FALSE,FALSE,NA,NA
@bazinlin2reus @EricNaulleau Pire #Naulleau envoie le message suivant à toutes les délatrices (Je suis de tout cœur… https://t.co/34mhSiRTRd,FALSE,2,RizqProject,2017-12-02 00:08:13,TRUE,936740082085658625,936748802018566144,2358873459,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RizqProject,0,FALSE,FALSE,NA,NA
@bazinlin2reus @EricNaulleau Je crois avoir déjà répondu sur ce point... Comme pour les délations sur… https://t.co/CJhw2gVWKO,FALSE,1,bazinlin2reus,2017-12-01 23:33:34,TRUE,936738442477735936,936740082085658625,4854570604,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RizqProject,0,FALSE,FALSE,NA,NA
@Kisugang Ton secondaire cest sabo voila #balancetonporc,FALSE,0,Kisugang,2017-12-01 23:25:16,FALSE,936735048035983360,936737995541106688,845378830458114049,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,FIvmeAIchemist,0,FALSE,FALSE,NA,NA
@bazinlin2reus @EricNaulleau En l'occurrence pour le cas Naulleau, nous ne savons pas si celui-ci, comme nombre d'e… https://t.co/te42cFJe7Z,FALSE,2,bazinlin2reus,2017-12-01 23:25:04,TRUE,936735479285854210,936737944580259840,4854570604,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RizqProject,0,FALSE,FALSE,NA,NA
On vient de me claquer le cul putain de beauf blanc cisgenre salade tomate oignon intérieur cuir 
#balancetonporc,FALSE,0,NA,2017-12-01 23:21:11,FALSE,NA,936736968414842886,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,antonin_ouvrard,1,FALSE,FALSE,NA,NA
Un pote a moi c'est fait claque les fesses en soirée #balancetonporc,FALSE,1,NA,2017-12-01 23:21:10,FALSE,NA,936736963767537666,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,WedgeTalankar,0,FALSE,FALSE,NA,NA
@BastFauc @RaquelGarridoFr @GrooverBlog #balancetonporc,FALSE,0,BastFauc,2017-12-01 23:14:42,FALSE,936720329262714881,936735334376894469,3196226830,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,ChryssNice,0,FALSE,FALSE,NA,NA
How the Tariq Ramadan Scandal Derailed the #Balancetonporc Movement in France https://t.co/zK42bGmlTw via @itxasdo,FALSE,1,NA,2017-12-01 23:05:43,FALSE,NA,936733073970024450,NA,<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>,gemma_pinyol,1,FALSE,FALSE,NA,NA
Les pro israéliens sont ceux qui ont le plus critiqués la compagne #balancetonporc et pour cause:

- cette compagne… https://t.co/vKUYZns8Dq,FALSE,2,NA,2017-12-01 22:53:59,TRUE,NA,936730122115264514,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Desertup,0,FALSE,FALSE,NA,NA
#balancetonuber une seule version, un seul son de cloche comme pour #balancetonporc... L'autre partie ne peut se dé… https://t.co/PrwYG4kJBH,FALSE,1,NA,2017-12-01 22:51:17,TRUE,NA,936729442856112128,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RizqProject,1,FALSE,FALSE,NA,NA
Certains se font bannir pr un tweet pdt que d autres ne sont pas bannis ms mieux ils sont carrément visités alors q… https://t.co/vpfhB9m6Ga,FALSE,1,NA,2017-12-01 22:45:32,TRUE,NA,936727995015983107,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,MusulmanH24_,0,FALSE,FALSE,NA,NA
#balancetonporc  #victimes de #TariqRamadan
Avant la religion il y a un homme manipulateur et des femmes violées de… https://t.co/ZsJ3IwuAB5,FALSE,0,NA,2017-12-01 22:37:30,TRUE,NA,936725973118136320,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,axilyaa,0,FALSE,FALSE,NA,NA
@balancetonporc #balancetonporc #balancetonpedo https://t.co/yzwTyHW2Er,FALSE,2,balancetonporc,2017-12-01 22:34:41,FALSE,NA,936725265052520448,919561949112881153,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,liviscobal,0,FALSE,FALSE,NA,NA
@frhaz @partisocialiste @RachidTemal C'est à ça que l'on reconnait le @partisocialiste les socialistes n'apprennent… https://t.co/LU3LUB0cED,FALSE,1,frhaz,2017-12-01 22:32:34,TRUE,936618784886018050,936724731369271299,111816507,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,StonMichel,0,FALSE,FALSE,NA,NA
@BelattarYassine @ricofromassy #balancetonporc @BelattarYassine est trop proche de trop Monde c'est inquiétant ������������������
#humour #evidemment,FALSE,7,BelattarYassine,2017-12-01 22:25:58,FALSE,936714748867072001,936723070198394881,2326871577,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,CyrilleRelinger,0,FALSE,FALSE,NA,NA
@balancetonporc #balancetonporc https://t.co/yfEoXLtDIc,FALSE,1,balancetonporc,2017-12-01 22:21:38,FALSE,NA,936721983030595584,919561949112881153,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,liviscobal,0,FALSE,FALSE,NA,NA
How the Tariq Ramadan Scandal Derailed the #Balancetonporc Movement in France https://t.co/UHYbXoXmrG,FALSE,2,NA,2017-12-01 22:14:16,FALSE,NA,936720127843819521,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,PierredeGasquet,0,FALSE,FALSE,NA,NA
Très curieux de savoir ce que pense la secrétaire nationale aux droits des femmes du @partisocialiste aka… https://t.co/jRHELcTTXh,FALSE,5,NA,2017-12-01 22:11:18,TRUE,NA,936719380272111616,NA,<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>,Alkanz,7,FALSE,FALSE,NA,NA
@ivanahc_ m’as traité de pute #balancetonporc,FALSE,0,ivanahc_,2017-12-01 22:11:14,FALSE,NA,936719364086272001,382863226,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,gabingcq,0,FALSE,FALSE,NA,NA
Raphaëlle roux m’as toucher le cul #balancetonporc,FALSE,1,NA,2017-12-01 22:09:39,FALSE,NA,936718965157629952,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,gabingcq,0,FALSE,FALSE,NA,NA
Le journal @LePoint va morfler. Avec raison. Pas de #BalanceTonMeurtrier après le #BalanceTonPorc. Il est vraiment… https://t.co/LpwilJR7P3,FALSE,1,NA,2017-12-01 22:06:36,TRUE,NA,936718196173918208,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,MarieNtabugi,2,FALSE,FALSE,NA,NA
@ghetto4evar @rRreEebBbzZzoOo @ZblahZblah @stenmava @BresilioParigo @imperatricesisi @faresseux @colynomial_… https://t.co/t6s5OayUy8,FALSE,2,jobsdom,2017-12-01 22:02:52,TRUE,936706258974969857,936717260558864384,3307112686,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,jobsdom,3,FALSE,FALSE,NA,NA
#balancetonporc https://t.co/3rtqLLtv8k,FALSE,0,NA,2017-12-01 21:58:56,FALSE,NA,936716268455055360,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,BrutusGuillaume,0,FALSE,FALSE,NA,NA
Ce n’est plus #balancetonporc ???? https://t.co/6GvIWOYP4Q,FALSE,0,NA,2017-12-01 21:58:21,FALSE,NA,936716120563863552,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,DOMINIQUEJAMAIS,0,FALSE,FALSE,NA,NA
#balancetonporc https://t.co/kFQ9JJ6E4W,FALSE,12,NA,2017-12-01 21:57:38,FALSE,NA,936715941840334848,NA,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,loona_mahamodo,0,FALSE,FALSE,NA,NA
Le communautarisme plus fort que l’agression sexuelle reconnue publiquement - ici-même sur Twitter - par son auteur… https://t.co/QsbqEa75u2,FALSE,55,NA,2017-12-01 21:53:30,TRUE,NA,936714902147862531,NA,<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>,Alkanz,58,FALSE,FALSE,NA,NA
C'est triste ce hashtag #balancetonuber après celui #balancetonporc,FALSE,0,NA,2017-12-01 21:43:27,FALSE,NA,936712372273676288,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Zak_Press,0,FALSE,FALSE,NA,NA
Ceux qui n'admettent pas que l'homosexualité est contre-nature sont de mauvaise foi.
#balancetonporc #cestmonchoix… https://t.co/SLH7iFTFSG,FALSE,0,NA,2017-12-01 21:36:13,TRUE,NA,936710553850040320,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Pleurez,0,FALSE,FALSE,NA,NA
#balancetonporc https://t.co/tseqMThokB,FALSE,15,NA,2017-12-01 21:31:29,FALSE,NA,936709360994177025,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Ichisu,2,FALSE,FALSE,NA,NA
Vous voulez une tasse de Thé ? Non ? Bon eh bien c'est la même chose pour le Sexe... Très bonne vidéo à voir et #RT… https://t.co/2NtvrYOrGc,FALSE,1,NA,2017-12-01 21:23:45,TRUE,NA,936707415025901568,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,iomguiM,0,FALSE,FALSE,NA,NA
#balancetonporc ������������������������ https://t.co/fjdfLXqAXf,FALSE,0,NA,2017-12-01 21:20:46,FALSE,NA,936706664987799556,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,GuizaDamour,0,FALSE,FALSE,NA,NA
@tikens973 @AnBroq @TeamMacronPR ������������������#balancetonporc sert à dénoncer le type qui s'approche trop. On va pas, en plus… https://t.co/Q4Txrw45QU,FALSE,0,tikens973,2017-12-01 21:19:48,TRUE,936695777585483777,936706422309621761,2836913232,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Lululibre,0,FALSE,FALSE,NA,NA
@ghetto4evar #BalanceTonPorc Melle Emma KALINOV, vous confirmez que le #Djadiste violeur algérien Marwan HADJ &lt;REBZ… https://t.co/Pdc0yVAO9k,FALSE,2,ghetto4evar,2017-12-01 21:19:09,TRUE,936667994482147328,936706258974969857,1117709407,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,jobsdom,3,FALSE,FALSE,NA,NA
En France aussi on a notre @HarveyWeinstein, et il s'appelle Frédéric #Haziza.

#BalanceTonPorc ������ https://t.co/pE2pxWEdrH,FALSE,3,NA,2017-12-01 21:18:26,FALSE,NA,936706078477340672,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,KamalUchiwa,2,FALSE,FALSE,NA,NA
@stenmava @ZblahZblah @frugalisorg @lacorp @dalindao @rRreEebBbzZzoOo #BalanceTonPorc #eleven Alors le #Djadiste vi… https://t.co/caiAfnujDC,FALSE,2,jobsdom,2017-12-01 21:08:18,TRUE,935656443247779840,936703527417712640,3307112686,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,jobsdom,3,FALSE,FALSE,NA,NA
@lordmahammer Cette affaire Penel est incompréhensible comment on n'est passé de #balancetonporc à un débat sur la dangerosité de Penel?,FALSE,0,lordmahammer,2017-12-01 21:05:12,FALSE,936702026402197504,936702745473667072,735522062,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,karim92moussa,0,FALSE,FALSE,NA,NA
@qizRR191 #BalanceTonPorc,FALSE,1,qizRR191,2017-12-01 21:04:43,FALSE,936701053961162753,936702623532634115,463869004,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,ZksuDeviluke_,1,FALSE,FALSE,NA,NA
@paul_denton On se souvient mal, sans le son, mais entre #balancetonporc suite à  #enlevetaculotte il y a un tas de… https://t.co/PMOvKvt7K1,FALSE,0,paul_denton,2017-12-01 21:01:56,TRUE,936376964910342144,936701925592100864,313264829,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,DarlaysJames,0,FALSE,FALSE,NA,NA
Je trouve que l'équipe de France a toujours été favorisé dans les tirages dans les compétitions européennes ou inte… https://t.co/RMLIxxrIqs,FALSE,0,NA,2017-12-01 21:00:26,TRUE,NA,936701547668484097,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,swaggy_stone,0,FALSE,FALSE,NA,NA
https://t.co/HDhyunaRqK
#balancetonporc,FALSE,1,NA,2017-12-01 20:55:42,FALSE,NA,936700354426818560,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,MaxPatton77,1,FALSE,FALSE,NA,NA
#balancetonporc bien débile la blague de Tex... Pitoyable, plus qu' une femme battue !,FALSE,0,NA,2017-12-01 20:54:06,FALSE,NA,936699952390078464,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,toutinfo1002,0,FALSE,FALSE,NA,NA
@EricNaulleau Mr Naulleau, j'apprécie vos avis toujours (trop?) mesurés. Prompt rétablissement à votre fils et que… https://t.co/9vFkHAGheV,FALSE,3,EricNaulleau,2017-12-01 20:52:17,TRUE,936547259679936512,936699494875521024,700737161708986369,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,stef2dk,0,FALSE,FALSE,NA,NA
@Daarjeeling @Sol121Nadia Tiens le #balancetonporc @Daarjeeling qui confond harcèlement et sexualité vient nous fai… https://t.co/6lmJ2m2GVr,FALSE,0,Daarjeeling,2017-12-01 20:52:06,TRUE,936665274610274304,936699449010741248,66667405,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,FerdinandDemara,0,FALSE,FALSE,NA,NA
24/ #LEmissionPolitique Mais si c'était tout .. non.. ils insistent avec l'égalité des sexes.. @BernardKouchner qui… https://t.co/7vxAKIx0uK,FALSE,16,NA,2017-12-01 20:50:05,TRUE,NA,936698942875676673,NA,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,lesinsoumisdu77,5,FALSE,FALSE,NA,NA
@AnBroq @TeamMacronPR Le mépris affiché en tournant le dos à son interlocutrice est digne du #balancetonporc,FALSE,1,AnBroq,2017-12-01 20:37:30,FALSE,936347753260765190,936695777585483777,302740299,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,tikens973,0,FALSE,FALSE,NA,NA
@Jean_Dorsans Non seulement misogyne mais il a été odieux, insultant et irascible avec les deux dames, allant jusqu… https://t.co/8VmbQwYkDY,FALSE,12,Jean_Dorsans,2017-12-01 20:22:55,TRUE,936688623256244225,936692105006678017,800968102649462784,<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>,Neo_vs_Martix,5,FALSE,FALSE,NA,NA
Parole de femme !������ #BalanceTonPorc mais porte surtout plainte avec des éléments. ������ https://t.co/3rTBsSBLGh,FALSE,0,NA,2017-12-01 20:22:16,FALSE,NA,936691942884364288,NA,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,Libertyegality,0,FALSE,FALSE,NA,NA
